0.989303,0.999680,1.000764,1.001562,0.991143,0.995738,1.000814,0.997688,0.993084,0.997175,0.999263,0.992520,0.990101,0.991570,0.994065,1.000112,0.995052,0.997405,0.990959,0.993355,0.994407,0.999699,0.997151,0.990995,0.995012,0.995033,0.992546,0.996793,0.989359,0.993136,1.000996,0.999922,0.993100,0.993064,0.998355,0.996767,0.999957,0.996006,0.999265,0.995836,0.990616,0.997793,1.003661,0.992783,0.992895,0.996792,0.988583,0.997227,0.992609,0.991398,0.993773,0.993007,0.999873,0.999590,0.988278,1.000190,0.991855,0.996033,0.991001,0.996604,0.998716,0.991608,0.992733,0.990192,0.996744,0.990039,1.000787,0.991806,1.001467,0.994310,1.001893,0.988203,0.995294,0.996113,1.000412,1.000450,1.000386,0.990358,0.988624,0.995188,1.001499,1.002557,0.997334,0.999764,0.991279,0.995665,0.993336,0.998434,0.998948,1.000230,0.996702,0.988682,1.000782,0.992834,0.991149,0.998848,0.998706,0.998144,0.991245,0.993997
0.996773,0.999642,0.998420,0.998372,0.995071,0.992349,0.990897,0.989709,0.996339,0.991487,0.995099,0.994421,0.988102,0.997264,0.995510,0.994718,0.997230,0.988470,1.002523,0.996584,1.002046,0.994051,0.994266,0.992758,0.998954,0.996397,0.997916,0.989435,0.997177,0.988574,0.991489,1.001982,0.991964,0.990759,0.993680,0.989492,0.992035,0.996076,0.999119,0.999039,0.988930,0.995578,0.996483,0.998618,0.997759,1.000107,0.993101,1.000128,0.994802,0.994484,0.996638,0.993239,1.003176,0.992704,1.000850,0.993352,0.996396,0.993367,0.999599,0.992245,0.993980,1.004070,0.991905,0.993188,0.990899,0.987349,0.990602,0.992413,1.000256,1.002869,0.994501,0.993211,0.993072,0.998621,0.998095,0.999996,0.995332,0.999944,0.997898,1.001838,0.999500,0.993267,0.991842,0.989524,0.995667,0.988034,0.999550,0.991111,0.993692,0.995477,0.993553,0.993707,0.997222,0.997057,0.997765,0.992898,0.992996,0.995749,0.990264,0.998141
0.990757,0.993123,1.002825,0.998281,0.992582,0.999796,0.995087,0.993171,0.989703,0.991875,0.996014,0.999296,0.999025,0.994192,0.999293,1.002817,0.992907,0.993040,0.992464,0.999834,0.996202,0.994421,0.993316,1.003160,0.987474,0.997278,0.995596,0.995447,0.994271,0.997815,0.994000,0.987463,0.995733,0.992871,0.992150,1.001394,1.003333,0.992966,1.000480,0.992564,0.998942,0.997269,0.991031,1.001254,0.991624,0.994374,0.992178,0.987668,0.995906,1.000466,0.999114,0.991268,0.992954,0.986778,0.994689,1.002753,0.991128,0.994762,0.994730,1.000702,0.993216,1.002999,0.994598,0.988908,0.990809,0.992070,0.994520,0.991188,0.996630,1.002408,0.991869,0.993354,0.999038,0.996848,0.999196,0.996047,0.997165,0.996142,0.988599,1.000532,0.990004,0.991655,0.989650,1.002145,0.990434,0.990358,0.997766,0.992950,0.987342,0.997796,0.995076,0.991807,0.997686,0.996471,0.992251,1.003380,1.003064,0.999026,0.999093,0.993606
1.003223,0.989479,0.993254,0.990045,0.999648,0.991478,0.996163,0.991888,0.992481,0.993576,0.998628,0.999071,0.992011,0.998233,0.990623,0.994971,1.002870,1.000077,0.999663,0.990359,1.003256,0.990910,0.994469,0.998823,0.996964,0.989919,0.992325,1.000724,0.992561,1.002856,0.998740,1.000324,0.990476,0.999689,0.991644,0.999659,0.991781,0.988314,0.987737,0.999029,0.993402,0.990221,0.988922,0.990490,0.995086,0.988283,1.001596,0.995975,1.000882,0.995940,1.001541,1.002371,0.994461,1.003828,0.991723,0.997018,0.987754,0.992687,0.991939,1.000616,0.988577,0.998566,1.004248,0.992553,0.991264,0.994121,0.995610,0.996859,1.000501,0.998799,1.000233,0.998158,0.990066,0.988547,0.996276,1.003443,0.996104,0.999430,0.997202,0.990978,0.990580,0.996431,0.996212,0.995018,0.998596,0.993500,0.997544,0.998071,0.990216,0.992841,0.994634,0.992536,1.002137,0.990621,0.992882,1.003456,0.997207,0.993103,0.992641,0.988515
0.996032,0.995596,0.998641,0.998700,1.000133,0.993676,0.992001,0.995603,1.002536,1.002705,0.994648,0.996580,0.990979,0.997873,0.990895,0.998207,0.996370,0.997660,0.990530,0.996885,0.988821,1.000636,0.994222,0.991053,0.999217,0.994701,0.996956,0.995344,0.989999,0.991691,0.988881,0.997593,0.991563,0.990363,0.997059,1.001662,0.998804,0.990255,0.999436,1.000855,0.990830,0.997702,0.998997,0.990185,0.999718,0.996033,0.997542,0.996011,0.999949,0.987689,0.996343,0.995743,0.993250,0.991427,0.994734,0.997603,0.996260,0.988685,0.991298,0.998848,1.002955,0.990449,0.990996,1.000342,0.991407,0.994142,0.988982,0.991255,0.998886,0.998170,0.993878,1.000894,0.998440,0.993886,0.989099,0.997457,1.001134,0.993927,0.990455,1.002274,0.997952,1.000408,1.000592,0.999571,0.989180,0.998835,0.993299,0.997895,0.989348,0.991457,0.992811,0.999711,1.002029,1.000669,0.987989,0.991132,0.995108,0.996890,1.001567,0.994440
0.995610,0.997943,1.003279,0.998726,1.000647,0.992440,0.996045,0.994273,0.993225,0.995094,0.992576,0.997594,0.994587,0.998637,0.988425,1.000950,0.988361,0.998475,0.995459,0.995737,1.002055,1.003143,0.999771,0.992539,1.001692,0.992906,0.989103,0.998843,0.990163,0.990087,0.996957,1.000361,0.994980,0.997957,0.996511,0.989505,0.993392,1.001685,1.000707,0.988977,0.995439,0.995939,0.989678,0.997936,1.000105,0.998115,1.000694,1.001558,0.997577,0.987545,0.990608,0.998450,0.994588,0.993339,1.001204,0.988430,1.000930,0.996099,1.000649,0.997351,0.995504,0.997052,0.994808,0.993216,0.997883,0.999549,0.992452,1.000408,0.999092,0.988988,0.996237,1.003362,0.996524,0.990321,0.992414,1.002781,1.001469,0.997296,0.997333,0.988764,0.991654,1.003501,0.995537,0.993005,0.995763,0.988667,1.003039,1.002628,1.001613,1.001759,0.995414,0.997218,0.997811,1.003571,0.999853,0.996739,0.999494,0.999368,0.996281,0.998441
0.997109,0.993063,0.991302,0.993927,1.000803,0.996942,0.994373,0.999857,0.992251,0.994264,0.995768,0.998177,0.989317,0.997071,0.996587,0.992348,0.998518,0.999888,1.000893,1.002374,0.995089,0.993277,0.990662,0.999399,0.996100,0.991557,0.988430,0.995653,1.003501,0.994279,0.991679,0.999079,0.999529,1.001386,0.996367,0.996101,0.992930,1.000881,1.000716,0.995671,1.000485,0.992733,0.992331,0.993791,0.999153,1.001389,0.993442,0.990433,0.996459,0.995164,0.993706,0.989574,0.991526,0.996181,0.997799,1.000605,0.999111,0.998443,0.990069,0.994227,0.993985,0.996771,0.987668,0.987222,0.996124,1.000044,0.993109,0.989860,1.001435,0.996099,0.989987,1.002044,0.996628,0.992494,1.002619,0.988268,0.994510,0.990835,0.999638,0.989462,0.990419,0.999189,1.002227,0.995470,0.991239,0.992679,0.991367,1.000802,0.990269,0.988822,0.995426,0.990015,0.989785,1.000446,0.994559,0.999949,1.000132,0.993022,0.999417,0.998806
0.987355,0.998479,0.998299,1.001850,0.997338,0.994779,0.995430,1.000425,0.995134,0.996393,0.988677,0.990585,0.998786,0.992745,0.999690,0.991184,0.986772,0.999971,0.999095,0.999749,1.000776,0.999200,0.991360,1.002909,0.991807,1.000153,0.999630,0.996096,0.993086,0.988398,0.996557,0.993758,0.990007,1.000437,1.001483,0.998573,0.997912,1.001778,0.989812,0.990889,0.999421,0.992950,0.998353,0.991442,0.995517,0.992776,0.994369,0.995850,0.994471,0.995318,0.991279,0.999165,0.990291,0.992850,0.991170,0.992874,0.992822,0.991632,0.999183,0.995812,0.992107,0.992659,0.995405,0.989651,1.002800,0.994413,0.999939,0.989758,0.989162,0.995435,0.991571,0.993707,0.990885,0.994788,0.990793,0.991424,0.996814,0.991689,0.991271,1.001359,0.993932,0.996649,0.989528,0.992888,0.993159,0.993756,0.997303,1.001806,0.997817,0.992001,0.988452,0.999190,0.997460,0.995068,0.997918,0.992655,0.990575,0.993692,1.000009,0.997638
0.992455,1.000426,1.000963,0.994382,0.989996,1.001631,0.999240,0.991337,1.001375,1.003600,0.991042,1.002420,0.997797,0.988138,0.993440,0.992032,0.995924,0.995133,0.994039,0.989318,0.994474,0.997469,1.002232,0.997967,0.995711,0.996810,0.995799,1.002587,0.993815,0.996246,0.999280,0.998763,0.997097,0.997504,1.002534,0.998703,0.989474,0.996501,0.999124,0.995166,0.999319,0.992708,0.992290,0.993271,0.998570,0.996445,0.996352,0.994085,0.999993,0.998278,0.990704,0.992036,0.990119,0.989639,0.992633,0.990723,1.000178,1.002263,0.994946,0.998698,1.000691,0.998118,0.998144,0.998465,0.993376,0.997861,0.989918,0.996743,0.999554,0.993457,1.000764,1.001295,0.991413,0.997598,0.988709,0.995919,0.994498,0.990726,0.991773,0.991851,0.996694,0.991112,0.994534,0.990909,1.001041,0.986817,0.992306,0.994806,0.998928,0.993914,0.991132,1.002914,0.996406,0.990724,0.997765,0.994314,1.001776,0.999840,1.001340,0.998499
0.992015,0.997340,0.993557,0.995723,1.002576,0.994111,0.995828,0.991004,0.988212,0.990673,0.991811,1.000862,0.991077,0.991973,0.998233,0.990319,0.990993,1.000550,0.995332,0.999124,1.000133,0.987745,0.987658,1.001941,1.001155,1.004703,0.994902,0.991721,0.988054,0.993483,0.996949,0.995797,1.000949,0.999931,0.992953,0.996685,1.002579,0.990568,0.987888,0.990104,0.997019,0.991591,0.999787,0.996666,1.001155,0.999979,1.002780,0.997228,1.003372,0.996745,1.000252,0.997789,1.003476,0.990928,1.002885,1.002262,1.002169,0.996228,0.997240,0.999634,0.994058,0.996883,0.989296,0.996225,0.991525,0.999421,0.992283,0.995444,0.992664,0.990313,0.999770,1.003576,0.990582,0.998558,0.989319,0.996936,0.989149,1.003609,0.990017,1.000478,0.993974,0.988855,0.993669,0.998673,0.991600,0.987823,0.996194,0.999877,0.988069,1.002191,0.993509,0.991985,0.990787,0.995886,0.991179,0.995205,1.003181,0.992166,0.999987,0.988151
0.993411,0.996916,0.994283,0.994614,1.001164,0.988560,0.993815,0.991569,0.993502,0.995979,1.000252,0.993110,0.993274,0.999266,0.994848,0.998513,0.990618,0.998767,0.999183,0.988446,1.001960,1.001077,0.996217,0.998462,0.994367,1.001981,0.993620,0.996206,0.990198,0.992449,1.002928,1.000228,0.996330,0.992374,0.993208,0.995237,1.000088,1.001691,0.991876,0.991535,0.999022,1.002456,0.990155,0.991318,1.000247,0.992238,0.995760,0.988535,0.994973,0.989390,0.992308,1.003509,0.998883,1.000315,0.996386,0.993065,0.995789,0.994490,0.993820,0.990701,0.998602,0.991067,0.988169,0.987928,0.993404,0.990642,0.995437,1.001732,0.997306,0.996975,0.999451,0.992263,0.993578,0.996383,0.993168,0.999914,0.999796,0.998676,0.993715,1.001419,0.992936,0.989757,0.990274,0.995371,0.996978,0.994703,0.989103,1.003199,1.000816,0.992251,0.993952,0.988308,0.990039,0.997740,1.004343,0.998807,0.994563,0.996906,0.999335,0.992970
0.998591,0.998038,0.997182,1.000088,0.996743,0.993370,0.992902,0.998024,1.002151,0.992205,0.995365,0.996115,0.990702,0.992331,0.990040,0.997573,0.998768,0.997430,0.997969,0.998384,0.991521,1.004212,1.001524,0.997237,0.997542,0.996678,1.001894,0.998503,0.992712,0.995841,1.000678,1.000165,0.992139,0.995623,0.995389,0.996541,1.000474,0.994367,0.996061,0.997993,0.996893,1.001883,0.995306,0.998699,0.993593,0.995685,1.000722,0.997496,0.994410,0.993831,0.993306,0.998637,0.996196,1.000666,0.999120,0.992474,0.995074,0.998404,0.996647,0.989914,0.993473,0.993720,1.000654,0.993445,0.988175,0.994675,0.997108,0.993614,0.999840,0.998933,0.997332,0.990411,0.993337,0.996549,0.995055,0.997976,1.002605,0.991204,0.994217,1.000296,0.999060,1.001491,0.997503,0.997454,0.996480,1.001263,0.990455,0.992388,0.992234,1.000440,0.996402,1.000438,0.997542,0.992573,0.990264,1.001471,1.001587,0.999681,0.991928,0.993656
0.991372,0.998362,0.991933,0.994716,0.989736,1.001769,0.999414,0.994673,0.993178,1.000686,1.002379,0.999890,0.996769,0.996785,0.997845,1.003724,0.989920,0.992883,0.993320,0.991157,1.002048,0.998992,0.999252,0.998988,0.986858,0.992985,0.992773,0.995705,1.000335,1.001592,0.989916,0.989639,1.002042,0.989454,0.989892,0.998493,0.994074,0.996077,0.996487,1.000098,0.993345,0.997640,0.989435,0.998736,0.997679,0.995114,0.997102,0.991229,0.993582,0.999424,0.997509,0.993145,0.995603,0.988842,0.991222,0.991503,0.995912,1.000641,0.994648,0.991816,1.001042,0.998723,0.997253,0.999826,0.997620,0.992615,1.003560,0.995360,1.000461,0.992812,1.001954,0.991105,1.003196,0.996919,0.991313,0.999957,0.989790,0.994006,0.994790,0.997652,0.996212,0.998499,0.990360,0.997564,0.999232,1.001026,0.994325,0.992279,0.999751,0.989048,0.994355,0.988742,0.995901,0.989164,0.998378,0.997017,0.999290,0.991648,0.991985,0.999125
0.994604,1.003136,0.996080,0.995979,1.000730,0.995271,1.000475,0.988837,0.995749,0.998644,0.999967,0.993166,0.991752,0.993940,0.990303,0.997517,0.990389,0.999291,0.991621,0.997849,0.999960,0.999771,0.994607,1.001928,0.994556,0.990449,0.991508,0.998001,0.992759,0.998794,0.992046,0.989766,0.997636,0.996159,0.999908,1.001627,1.000517,1.001969,0.995083,1.004252,0.989007,0.992818,0.991439,0.997324,1.001055,0.998211,0.997296,0.994419,1.000436,0.997989,0.994440,0.989983,0.993230,0.996138,1.002381,0.992204,0.993936,0.996787,0.993415,0.993418,0.991325,0.996510,0.988708,0.993488,1.004653,0.988561,0.993643,0.998482,1.000133,0.993555,0.997166,0.992666,0.989369,0.998883,0.994626,0.997602,1.004738,1.001158,0.993334,0.993165,0.991330,0.996922,0.998450,0.995155,0.993096,0.999631,0.991212,0.996663,0.991846,0.997667,0.997419,1.002030,0.993681,0.991317,0.991764,1.000653,0.992535,0.998928,0.998621,1.001882
0.990837,0.997531,0.988784,1.001875,0.990419,1.001014,0.999614,0.998999,1.000095,0.988850,0.994297,0.996101,0.999157,0.993398,0.998554,1.001592,0.990988,0.998487,0.995126,0.990249,0.992370,1.000617,1.002465,0.994258,0.996595,0.994776,0.994981,0.992099,0.999901,0.994330,0.994743,0.994478,0.996172,1.001675,0.998372,0.994217,0.997978,0.999785,0.989880,0.995169,0.996362,1.000800,0.997570,0.996554,1.001096,0.996949,1.000781,0.993619,0.996427,0.991009,0.999474,0.990752,0.993553,1.001907,1.001301,0.998234,0.993795,0.989246,0.993034,0.989224,0.995546,0.992524,1.003990,1.000831,0.998564,0.992113,0.996493,0.996980,0.992789,0.997157,0.999281,1.003554,1.000216,0.995993,1.000247,0.990404,0.997512,0.995822,0.996891,1.002612,0.996013,0.988820,0.998958,0.997670,0.995112,0.999929,0.992924,0.994548,0.998414,1.002403,0.994437,1.001034,0.998487,0.998224,0.999623,0.995136,0.990832,1.001212,0.988000,0.999709
0.987706,0.998360,0.990302,0.992141,0.987631,1.002710,0.995495,0.999014,0.999631,0.995521,0.998091,0.989889,0.993830,0.996811,0.998351,0.992674,0.990849,0.997792,0.994638,1.004172,1.000515,0.990581,0.999042,0.991203,0.989628,0.989826,0.993105,0.991627,0.996210,0.990147,0.991109,0.994536,0.993111,0.989308,0.999525,0.989577,0.991088,0.997733,0.997435,0.990876,0.994097,0.997504,0.998394,0.988766,0.999992,1.000463,0.994246,0.999053,0.999851,0.993331,0.999827,0.994542,0.993884,0.995521,0.999016,1.000946,0.995698,1.001747,0.994592,0.998712,0.990126,0.992541,0.990521,0.993481,0.997580,0.993818,0.997048,0.993399,0.994921,1.001537,0.989251,1.001048,0.992780,0.993988,0.994494,0.991095,0.996917,1.000467,0.994401,0.999105,0.996262,0.987573,0.995881,1.002341,1.000855,0.992871,0.993573,0.987929,0.996893,0.998174,0.991092,0.996788,1.002729,0.993059,0.994322,0.997588,0.995636,0.990509,1.003016,0.997718
0.996200,0.993390,0.997727,0.996467,0.992163,1.000439,0.998975,0.994998,0.996884,0.998406,0.991467,0.992989,0.994836,1.000525,0.989766,0.995712,0.995331,0.989472,0.998116,0.987641,0.991364,1.000188,0.996895,1.000299,0.996532,0.990322,0.994779,0.991312,0.987365,0.996195,0.995229,0.992168,0.987637,0.997317,0.991340,0.992272,0.994120,0.989811,0.998341,0.993046,1.000186,0.999497,0.991472,0.993962,0.989507,0.991243,0.998669,0.994405,1.001090,0.987678,0.994517,0.999415,0.989077,0.999777,0.991014,0.999054,0.988640,0.992028,0.990056,0.999981,1.002442,0.991711,0.993887,0.992024,0.991104,1.002212,0.995815,0.991351,0.994868,0.993061,0.995544,0.997598,0.989704,0.994787,0.994268,0.996856,0.994798,0.997767,0.998494,0.995855,0.990171,0.992014,0.998909,0.993305,0.991602,1.002091,0.995034,0.991917,1.000304,0.995897,0.994822,0.992104,1.001620,0.988946,1.000300,0.992604,0.990250,0.998093,1.001630,0.997685
0.991990,1.002288,0.999671,0.992922,0.993995,1.000150,0.993573,0.990311,1.003200,1.001772,0.998818,0.986979,0.993387,0.999623,0.995135,0.994379,0.995074,0.994016,0.996708,0.994153,0.997489,0.994546,0.994488,0.990060,1.001175,1.000023,0.996474,0.992064,0.989540,0.997741,0.993622,0.994251,0.991396,1.000623,0.987668,0.989374,0.995887,0.994821,0.998581,0.996747,0.992581,0.996656,0.999477,1.002220,0.999010,0.987073,0.996871,0.999496,1.002735,0.996365,0.997729,0.991188,0.993881,1.004043,0.996426,0.999069,0.989014,0.997283,0.991267,0.998949,0.999674,0.990836,0.998519,0.992693,0.996358,0.991908,1.000237,0.993072,1.000880,1.000169,0.989071,0.993613,0.989594,0.998944,0.992210,0.994885,0.997341,1.000486,0.994375,1.004217,0.994056,0.990749,1.000467,0.999196,0.999496,0.997618,0.990830,1.001633,0.995028,0.990887,0.996581,1.000094,0.991473,0.996421,0.996706,0.999365,0.999371,1.002071,0.992852,1.000366
